	sequences per sample	iteration	515rcbc21	515rcbc17	515rcbc34	515rcbc33	515rcbc31	515rcbc15	515rcbc26	515rcbc22	515rcbc37	515rcbc24	515rcbc18	515rcbc35	515rcbc11	515rcbc27	515rcbc13	515rcbc9	515rcbc28	515rcbc23	515rcbc16	515rcbc19	515rcbc29	515rcbc14	515rcbc10	515rcbc8	515rcbc25	515rcbc36	515rcbc32
alpha_rarefaction_23704_1.txt	23704	1	5042.62446352	6073.02058319	5136.74903475	5440.47089947	5712.65731463	6081.73480663	5062.91983968	5317.45454545	5319.98701299	5868.55283019	5644.92641509	5243.72151899	5514.46	5317.40804598	4790.13276231	4705.39750446	5355.58928571	5257.35483871	5815.79491833	6215.93485342	6351.35523979	5197.70414201	4901.57743786	4816.61091549	4501.02024291	4168.29437229	4555.93023256
alpha_rarefaction_23704_2.txt	23704	2	5020.36075949	6361.95493934	5354.86363636	5639.2	5589.0295858	6477.31578947	5333.02079002	5610.73904382	5032.99099099	5593.29219601	5559.52962298	4957.07114625	5675.62840467	5297.99408284	4550.52024291	5201.91111111	5324.90282686	5392.13321168	5628.84358524	6117.51227496	6377.68181818	5230.60076775	4968.7524558	4585.69117647	4483.21084337	4035.2398374	4387.06100218
alpha_rarefaction_23704_3.txt	23704	3	4954.06666667	6221.40314136	5238.12476371	5500.71611722	5501.52125693	5958.62030075	5250.58108108	5394.73449612	5413.71092437	5873.05194805	5435.31090909	5102.58350951	5509.56088561	5184.21801802	4673.10240964	4994.82376238	5567.88571429	5074.65663717	5564.09625668	6109.44427245	6329.48421053	5405.02079002	5247.80664062	4587.91843393	4963.50228311	3977.7397541	4464.57763975
alpha_rarefaction_23704_4.txt	23704	4	4721.55125725	6407.84440559	5188.46857143	5032.91993186	5504.87698413	5867.14634146	5569.61016949	5332.95772059	5525.78494624	5801.50190114	5429.46797153	5166.13241107	5748.57003891	5287.19318182	4609.43887776	4917.17267552	5631.74096386	5083.32386364	5610.65045045	5913.48043818	6059.23089983	5220.08007812	5084.52545825	4878.90957447	4526.48255814	4022.44	4478.75156576
alpha_rarefaction_23704_5.txt	23704	5	4933.56570156	6241.61471103	5207.98348624	5167.56514382	5511.51247601	6319.2612782	5387.73809524	5459.63636364	5126.77814029	5898.34448819	5574.48243993	5291.85835095	5536.97353497	5188.30170778	4605.83539095	4923.21550095	5591.85767098	5108.54404145	5581.94444444	6155.92026578	6600.95963303	5463.09278351	5152.19924099	4871.69594595	4860.74031891	3898.22920892	4502.66666667
alpha_rarefaction_23704_6.txt	23704	6	4967.2	6180.7841484	5359.11218569	5238.74702886	5749.29708738	5801.25925926	5350.53452116	5744.19421488	5143.61201299	5662.38262477	5809.22702703	5245.36460554	5484.96089385	5331.80701754	4662.30674847	4986.45401174	5593.51185771	5057.34296029	5171.49913644	6232.63247863	6322.17086331	5206.88571429	5223.38461538	4621.92893401	4725.95112016	4079.03821656	4791.81062356
alpha_rarefaction_23704_7.txt	23704	7	4723.94871795	6272.43406593	5035.02890173	5311.88868941	5741.48023715	6363.03112033	4950.60557769	5427.38921002	5263.16589862	5772.23260073	5524.91651865	4972.04	5464.36785714	5207.0	4484.90909091	4870.91851852	5428.69667319	5368.7967033	5439.16939891	6461.13297872	6118.98961938	5286.52868852	5365.93147752	5033.45155709	4726.29957806	3995.00212766	4899.50232558
alpha_rarefaction_23704_8.txt	23704	8	5332.19290466	6101.91546763	5180.88990826	5505.75568182	5779.58	6428.75051975	5053.41923077	5557.51204819	5280.29318542	5671.49537893	5447.025	5047.93509128	5663.09022556	5145.66342412	4538.7804878	4830.03333333	5237.93333333	4984.51090909	5626.79549719	6062.62479339	6304.95907473	5193.5	5285.27878788	4823.04166667	4781.44060475	4032.9835729	4677.74353448
alpha_rarefaction_23704_9.txt	23704	9	5105.06100218	6000.48421053	5224.5	5326.61578947	5666.61904762	6003.18181818	5432.54468085	5623.65656566	5596.21783877	5843.10721248	5403.67207207	5261.02070393	5234.50551471	5330.66915888	4870.32911392	4887.14821764	5444.83653846	5108.26022305	5489.17241379	6330.47018739	6224.0591133	5198.21153846	5099.62330097	4939.64249578	4563.99175258	3866.66340509	4861.2091954
alpha_rarefaction_27653_0.txt	27653	0	5474.82278481	6782.35144312	5353.43123939	5584.03210273	5730.84070796	6340.17460317	5712.49094567	5994.72641509	5486.9689808	5876.25906736	5938.47974068	5227.56261343	5865.5483304	5321.76366843	4966.37698413	5213.91561939	5789.59800664	5478.14545455	5939.75856164	6398.03937008	6383.87864078	5646.61705989	5075.91891892	4840.95348837	4725.57471264	4060.7804878	4829.17463617
alpha_rarefaction_27653_1.txt	27653	1	5480.38157895	6445.14910859	5330.04504505	5597.88197767	5707.5	6410.88021779	5427.17973231	5855.73791822	5490.00738552	6013.40540541	5985.71859296	5433.91698842	5769.0016835	5542.41847826	4820.56214149	5171.37833037	5877.71813285	5861.54713494	5944.38271605	6332.953125	6510.02070064	5556.5	5325.11090909	4905.49242424	4881.18216319	3958.14028777	5020.9869281
alpha_rarefaction_27653_2.txt	27653	2	5160.05363985	6471.46511628	5361.88327526	5545.23913043	6159.00588235	6402.87845304	5764.9860835	5943.35490196	5599.24883359	6102.97152429	5933.81099656	5408.86206897	5998.22201835	5414.5	4972.0625	5255.87971275	5735.10344828	5453.50996678	5931.15465729	6415.90610329	6590.51010101	5639.33269962	5492.36538462	4975.93809524	4844.79852126	4108.41064639	4672.41082164
alpha_rarefaction_27653_3.txt	27653	3	5510.86393089	6812.80172414	5206.43123939	5701.71698113	5960.28085868	6671.9516129	5410.04081633	5807.19101124	5621.3086233	6229.7693662	5659.19897084	5522.04859813	5636.19080068	5445.68717047	4771.25660377	5073.29471891	5538.76732673	5283.73367698	6029.66606822	6383.8592233	6706.24957841	5724.99085923	5239.07692308	5030.09401709	4802.86749117	4036.63535912	4880.51975052
alpha_rarefaction_27653_4.txt	27653	4	5149.74609375	6780.08292683	5288.17875211	5488.29665072	5888.47661871	6407.44821429	5653.49537893	5928.80078125	5552.84952978	6136.3747927	5765.62790698	5170.74253731	5607.26712329	5510.45289855	5079.80785124	5131.48763251	5735.80310881	5371.73529412	6009.19715808	6515.98058252	6682.98076923	5648.38191882	5567.10721248	5082.62662338	4855.40973631	3958.34671533	4672.95679012
alpha_rarefaction_27653_5.txt	27653	5	5369.96975806	6664.74363057	5543.70181818	5500.55154639	6139.00735294	6509.84497445	5634.656	5498.62727273	5457.4641791	5920.82664234	5932.27319588	5231.92170819	5610.58227848	5434.09314587	4800.88362919	5251.99113475	5728.66834171	5358.64615385	5978.04232804	6213.97962154	6806.45986622	5627.48114901	5529.62376238	4868.20743034	4838.63385827	3945.75389948	5091.60135135
alpha_rarefaction_27653_6.txt	27653	6	5239.05761317	6434.77309562	5440.91872792	5653.35051546	5803.93356643	6605.33099825	5713.622	6035.70058708	5581.25613497	6159.99659284	5883.97948718	5302.36920223	5501.19745223	5649.42857143	4744.88571429	5081.47902098	5804.28151986	5618.68884892	5839.62038664	6316.17189836	6826.03448276	5638.76383764	5325.07088123	4925.61550889	4924.54805726	4031.05839416	4669.97260274
alpha_rarefaction_27653_7.txt	27653	7	5485.69037657	6519.62828947	5336.73591549	5630.78382838	5857.42307692	6425.90107914	5709.0498008	5791.67590988	5516.09968847	6219.15625	5792.23440135	5635.65354331	5762.2218543	5317.45259392	4637.29135338	5284.21119134	6021.85863874	5322.70792079	5770.81001727	6496.30645161	6762.01025641	5336.09481216	5238.93559928	4948.89465154	4738.01492537	4046.64	4782.5908142
alpha_rarefaction_27653_8.txt	27653	8	5052.55397149	6736.50159236	5373.546875	5511.62805873	6061.82022472	6461.13043478	5650.21468927	5899.20309478	5422.55737705	6128.125	5786.33224223	5272.32391714	5976.00189753	5590.11985019	5017.97946612	5411.17669903	5669.62678571	5607.63243243	5871.37096774	6882.98302207	6792.11413969	5801.58858268	5161.28390597	4902.72115385	4782.10037175	4115.05325444	4969.8336933
alpha_rarefaction_27653_9.txt	27653	9	5174.68136273	6745.73720137	5444.46515679	5768.15689655	6098.32391714	6338.17086331	5841.27755102	5726.47785978	5725.49697885	5739.22553897	5912.72081218	5387.9631068	5647.49009901	5384.20530973	4635.75746269	5193.36715867	5854.4	5355.10752688	5923.0	6175.3928036	6869.89464883	5769.76136364	5292.21942446	5008.67713787	4570.4516129	3989.21978022	5123.25
alpha_rarefaction_31602_0.txt	31602	0	5563.36090226	7155.12654321	5572.79695431	5798.98703404	6178.04713805	6868.52272727	5783.12137681	6378.72943327	5811.21007194	6404.61158433	6118.45616883	5619.45167286	5976.025	5551.91368078	4815.45689655	5190.28877888	6191.07986689	5564.83636364	6164.99492386	6592.60089021	6805.66153846	5486.95486111	5631.11808118	5087.48148148	4898.08617594	4275.25323475	5056.71673004
alpha_rarefaction_31602_1.txt	31602	1	5715.37328094	7190.18380062	5566.22442244	6221.40991736	6236.39652174	6702.02083333	5981.05214153	6167.31962617	5614.75494673	6470.92647059	6221.77580645	5645.06055363	5698.83333333	5516.24115756	4958.92222222	5303.6894198	6105.60169492	5512.99511401	6141.5859375	6711.13304094	6810.91616766	5733.70462633	5441.72473868	5139.9456	5026.08	4107.96703297	5203.88798371
alpha_rarefaction_31602_2.txt	31602	2	5790.27789047	7027.58435583	5706.39700997	6017.67138365	6416.52604167	7151.78633975	5955.1669627	6293.78544776	5869.32072617	6306.83783784	5950.0	5618.35517241	5931.38016529	5926.78534031	5033.66914498	5286.48402556	6060.55960265	5614.17558528	6067.80560132	6753.77272727	6689.80147059	6068.86535009	5545.43243243	5051.80914826	4842.09747292	4188.22634508	5195.2597137
alpha_rarefaction_31602_3.txt	31602	3	5482.46271511	7039.9398827	5650.6365105	5745.73783359	6443.02617801	6949.93150685	5468.34402852	5963.74226804	5693.63971631	6651.05084746	6097.96979332	5307.3641115	5785.9468599	5501.97068404	4876.32867133	5365.95084746	5968.88758389	6036.65268456	6317.72340426	6565.13782991	7205.02463054	5685.54855196	5540.28282828	5110.56083086	5378.0060241	4148.01041667	5183.38104839
alpha_rarefaction_31602_4.txt	31602	4	5618.38921002	7098.06933744	5537.25490196	5812.26022913	6128.17826825	6595.45320197	6132.04469274	6331.18181818	5839.90801187	6324.48214286	6227.04819277	5607.19378428	6191.33790738	5567.38230384	5007.23132969	5398.61326861	5945.89525368	5558.72391653	6146.64851485	6896.93488372	6956.59192825	5720.84899329	5432.0017094	4995.00902256	5074.37735849	4069.23344371	5133.95918367
alpha_rarefaction_31602_5.txt	31602	5	5377.7027027	7121.432	5508.8015873	5787.41717791	6172.91836735	6688.59075908	5750.55555556	6381.99462366	5698.40141844	6290.63536776	6102.46078431	5340.07534247	5986.53367876	5544.01003344	5083.25426945	5637.54115587	5851.01666667	5640.19095477	6256.17252931	6859.83486239	6815.88018433	5578.16433566	5797.95826087	4990.47653959	5002.25985663	4246.08888889	5151.71161826
alpha_rarefaction_31602_6.txt	31602	6	5335.57251908	6866.31386861	5720.27826087	5963.74725275	6445.52604167	6904.0102916	5887.83941606	6052.28990826	5800.0	6437.89064976	6073.35443038	5332.58003442	5746.91437803	5829.61005199	4996.56766917	5327.26450512	5825.62557781	5610.66502463	6259.49102773	6817.16393443	7009.17546584	5719.36177474	5470.52941176	5093.23867069	5106.89811321	4188.18229167	5216.9760479
alpha_rarefaction_31602_7.txt	31602	7	5614.6353167	6906.43057722	5860.41847826	6050.04395604	6453.52622378	6499.69242902	5874.78870674	6414.25423729	5716.02503477	6357.14583333	6122.86804452	5746.98421053	6160.35234899	5656.53050847	4955.6697417	5349.10483871	6069.26368159	5698.17666126	6118.72039474	6440.62962963	7127.8015873	5905.4375	5506.0411449	5057.66510903	5222.79330709	4214.20072333	4908.89939638
alpha_rarefaction_31602_8.txt	31602	8	5847.85714286	6906.44869832	5632.58899676	6274.88235294	6378.76470588	6972.57142857	6060.08196721	5940.70103093	5623.95886525	6167.23327896	6165.44481605	5479.82631579	5882.32850242	5645.82401316	5045.09236948	5264.76020408	6218.5061296	5677.51607717	6288.16777409	6554.76462396	7006.0446571	5854.19512195	5643.03684211	5160.40342679	5026.35963303	4147.11578947	5078.57289528
alpha_rarefaction_31602_9.txt	31602	9	5629.11708253	7011.79638009	5688.82142857	5930.28618421	6321.85448393	6596.21350078	5703.65045045	6202.28869565	5633.89361702	6506.27018122	5788.6448	5457.56779661	6005.85761589	5398.79411765	4854.3943662	5371.42857143	6187.57291667	5731.94480519	6183.25993377	6907.24700599	7149.0494012	5792.44809689	5692.88256881	5075.30652504	4880.34380776	4135.00174216	5315.20987654
alpha_rarefaction_35551_0.txt	35551	0	5626.67231638	7232.48725637	5748.3015873	6079.6404321	6610.94243421	6990.77403846	6040.76804124	6381.31198686	5999.61360544	6627.609375	6424.82108626	5760.62790698	6017.91766467	5681.58153846	5008.76	5504.64169381	6120.39083969	5922.26635514	6665.01733102	6992.91712707	7017.59397418	5952.45	5691.63333333	5226.44709389	5231.02925046	4196.55665025	5186.18867925
alpha_rarefaction_35551_1.txt	35551	1	5679.46028881	7393.71030641	5836.52108434	5971.70215827	6734.99342105	6925.98798799	6225.33050847	6236.29010239	5966.2	6509.65151515	6650.9442623	5844.31986532	6008.85106383	5822.61897356	5222.65804067	5230.4400607	6049.79326923	5860.9138756	6584.624	7349.22693997	7144.85190409	6002.27272727	5858.875	5189.1734104	5015.67741935	4193.79545455	5213.98091603
alpha_rarefaction_35551_2.txt	35551	2	5606.63333333	7615.03106509	5729.57902973	6092.89301634	6492.31974922	7243.55405405	6143.21008403	6141.82714055	5930.46521146	6603.91679507	6615.0048	5652.74598071	6192.29297459	5560.70153846	4959.80034423	5437.72347267	6364.89070147	6024.02512563	6482.24433657	7225.76300578	7351.59482759	5922.46217105	5947.47563025	5149.95415473	5210.45876289	4112.85805423	5242.29357798
alpha_rarefaction_35551_3.txt	35551	3	5807.63636364	7118.30884558	5685.61526718	6124.10631741	6677.26058632	7230.10450161	5908.05741627	6090.30618893	5727.00385604	6680.34206219	6262.4976	5849.02622378	6289.0015873	5724.03255814	5053.65651438	5542.48298217	6132.29666667	5623.89705882	6493.91653028	7138.65739385	7138.47368421	6079.87179487	5813.60650407	5152.65	5159.40421793	4224.61865794	5208.43327239
alpha_rarefaction_35551_4.txt	35551	4	5731.49723757	7205.53305204	5741.66085578	5953.85714286	6667.0787037	7008.25574273	6037.37603993	6396.38851351	5792.87549148	6455.24237805	6725.29032258	5798.62101911	5981.13615734	6017.25247525	5285.14391144	5599.67880795	6171.01587302	6028.8807947	6270.72307692	6748.54618474	7149.67776097	5836.60930233	6002.14285714	5227.0216763	5252.56620209	4182.78405316	5543.53177966
alpha_rarefaction_35551_5.txt	35551	5	5735.10091743	7503.8008596	5919.03286385	6063.37556561	6320.07142857	7090.08607199	5759.46263345	6471.7885906	5912.13182423	6531.11532625	6107.88163885	5713.512	6010.5	5791.55901639	5158.15711645	5316.91818182	5898.60648148	5809.25508607	6320.42990654	6935.63774105	7095.73224852	6257.26020408	5928.3122807	5357.12946429	5438.88372093	4248.0	5266.61869159
alpha_rarefaction_35551_6.txt	35551	6	5921.7967033	7191.12	5929.44805195	6307.05801527	6747.37931034	6987.86175115	6027.03169014	6615.2972973	5762.48226018	6451.33437014	6406.39456869	5472.92990654	6232.76168224	5993.14778325	5154.17335766	5633.62264151	5901.16129032	5900.27491961	6760.78595318	7058.60667634	7395.22478386	5972.36967632	5870.53109244	5122.40620592	5157.25468165	4238.05882353	5282.87159533
alpha_rarefaction_35551_7.txt	35551	7	5672.04477612	7414.82242991	5725.31729323	5999.04512373	6516.76588629	6864.15671642	5984.45111492	6559.34067797	5943.78541953	6216.6875	6301.11504425	5536.512	6078.50152905	5638.71543408	5027.96891192	5614.20695364	6028.64207221	5975.58823529	6354.40740741	6954.7	7437.26348228	5934.09856916	5685.63513514	5162.16642959	5063.50082645	4265.03608247	5194.63291139
alpha_rarefaction_35551_8.txt	35551	8	5656.38219895	7197.77810651	5764.2	6099.76565008	6625.29353234	7415.8592233	5858.44816054	6594.71428571	5948.59716312	6514.72859451	6456.19738989	5749.00487013	6108.44600939	5685.36842105	5262.16939891	5459.40255591	6297.90015601	5565.28550512	6214.80389222	6925.1943662	7694.66718507	6038.91145833	5672.07407407	5113.59574468	5170.8492201	4186.6875	5464.38791423
alpha_rarefaction_35551_9.txt	35551	9	5747.04089219	7114.70149254	5830.48678072	6210.76205288	6714.81444992	7346.29047619	6121.06183746	6295.92471358	5940.66801619	6554.90327613	6360.43987823	6081.21126761	6180.57476636	6014.65282392	4945.7382199	5543.87258065	6333.77863777	5793.80900621	6673.41543514	6949.39859155	7428.1372549	5858.76	5753.8637138	5156.80719424	5241.14721724	4132.29228243	5253.56472795
alpha_rarefaction_39500_0.txt	39500	0	5974.07867133	7301.41304348	5898.70484581	6149.7754491	6845.14910859	7024.59574468	5911.39308176	6835.01669449	6167.87548139	7120.44925373	6550.23338485	5953.35351882	6337.80873494	5754.30325444	5178.00670017	5531.59594384	6221.475	6055.19369369	6527.48952096	6984.24314214	7650.76062323	6096.00458716	6152.0034662	5236.90625	5182.17285945	4259.5	5278.89291883
alpha_rarefaction_39500_1.txt	39500	1	6122.58243728	7538.60210804	5847.06617647	6254.24827586	6718.83911672	6988.59527121	6109.13245033	6511.82296651	5894.82352941	6549.26589595	6470.43786982	5764.60150376	6640.03414634	5712.82778582	5124.47169811	5570.98652695	6056.00425532	6117.70454545	6850.71908397	7115.0	7577.5	6178.35472973	6162.85353535	5265.14555256	5456.57829181	4252.68037975	5483.45192308
alpha_rarefaction_39500_2.txt	39500	2	5854.86138614	7201.14112903	5961.60148148	6516.31934033	6893.69131833	7295.76470588	6083.65366615	6670.18813559	6050.28971963	6751.94954128	6611.67732558	5657.55021834	6337.71517028	5844.20148148	5223.9738676	5672.32876712	6333.64071856	6277.515625	6818.0015873	7203.70539419	7737.50821918	5787.11346445	5980.75	5141.92587776	5196.06322795	4252.68037975	5647.47916667
alpha_rarefaction_39500_3.txt	39500	3	5856.45439189	7238.43918919	5847.09663866	6224.56756757	6790.97723824	6927.44521498	6109.43492586	6489.95454545	6193.11657303	7021.00153846	6631.84693878	5926.392	6339.47238372	6033.95865237	5156.83495146	5669.11764706	6223.41304348	5856.15350877	6547.61984733	7366.33933518	7494.68587896	6295.62870515	6096.00647249	5160.54098361	5279.2897351	4251.07740916	5585.68667917
alpha_rarefaction_39500_4.txt	39500	4	5843.10909091	7359.47019868	5842.12357955	6301.06437126	6795.30926217	7402.86705202	6394.11578947	6722.13471503	6062.07365439	6662.18130312	6480.35430917	5899.88424437	6207.6632948	5810.53892216	5292.28368794	5687.1633888	6348.56814701	5960.475	6673.42325581	7165.18548387	7285.57201646	6260.66666667	5906.27868852	5215.93681319	5513.38860104	4252.68037975	5351.37753223
alpha_rarefaction_39500_5.txt	39500	5	5926.37172775	7389.53371593	5886.83834049	6398.12482066	6891.69953052	7326.32225434	6145.3492823	6735.63541667	6121.21789883	6615.70434783	6428.80060423	5914.18110236	6489.2734139	5848.53917051	5275.88561525	5855.19435737	6178.01549296	5860.83916084	6545.33587786	7533.08959538	7201.51599444	6160.24760383	6189.11616162	5206.39765319	5156.08674304	4252.68037975	5400.52
alpha_rarefaction_39500_6.txt	39500	6	5930.10362694	7453.5742025	6079.0625	6238.83505155	6853.57635468	7157.75138122	6147.66556837	6706.96779661	5904.10025707	6683.36507937	6435.01449275	5733.15246637	6070.10204082	5846.98328267	5104.53465347	5764.51980983	6375.83055976	5920.20203488	6459.40469208	7111.04189189	7398.27837838	6166.4587156	6204.03349282	5197.76744186	5538.51313485	4252.68037975	5650.91851852
alpha_rarefaction_39500_7.txt	39500	7	5858.55593804	7757.51408451	5818.16430595	6354.7537092	6806.30926217	7544.04099561	6340.95205479	6884.49649123	6047.67277487	6803.84360902	6832.91601866	5864.5046729	6396.58762887	5751.75142857	5101.4267101	5748.67021277	6647.3221374	5987.44108761	6567.37716763	7171.60704961	7622.34745763	6306.55339806	5994.2358643	5161.53248408	5125.72859451	4256.08399366	5407.68141593
alpha_rarefaction_39500_8.txt	39500	8	5808.20792079	7626.52468265	6001.15174507	6170.87737226	6811.13483146	7140.56444444	6397.86971831	6479.31661442	6042.2479564	6684.1518797	6563.92036753	5884.50381679	6256.27857143	5831.0877193	5146.63513514	5699.86574074	6419.38320611	5789.73868613	6447.07879656	6974.38082557	7585.82036775	6185.8319739	6071.38263666	5288.4789916	5151.69828927	4256.08399366	5447.70758123
alpha_rarefaction_39500_9.txt	39500	9	6204.19408503	7365.6620306	6050.42396313	6279.5810219	6678.74537037	7140.62014388	6193.04975923	7022.60036166	5926.95489691	6833.38709677	6451.68539326	5748.66307692	6215.43191801	5919.14864865	5385.76124567	5706.95813205	6472.75233645	6137.3489426	6712.75	7186.24016282	7633.44645341	6042.39939486	5755.50847458	5217.07927677	5312.15789474	4252.68037975	5370.79895105
